original,detected_language,confidence,translated_text
"l'assignatura és una anàlisi de l'evolució històrico-jurídica del dret i de les institucions, amb especial atenció a la història del dret d'espanya i catalunya.",ca,100,"the subject is an analysis of the historical-jewish evolution of law and institutions, with particular attention to the history of spanish and catalan law."
"

per poder realitzar les inversions, l’empresa necessita recursos, diners. el problema que se li planteja al director financer és l’obtenció d’aquests recursos. l’objectiu d’aquesta assignatura és el que proporciona les eines i instruments necessaris per la presa de decisions en aquest àmbit mirant de maximitzar la riquesa dels accionistes.",ca,100,"to make investments, the company needs resources, money. the problem raised to the financial director is obtaining these resources. the aim of this subject is to provide the tools and instruments necessary for decision-making in this area to maximize the wealth of shareholders."
"les pràctiques acadèmiques externes tenen com a objectiu 
afavorir l'adquisició de competències per tal de preparar a l'estudiant 
per a l'exercici d'activitats professionals, facilitar la seva ocupació i
 fomentar la seva capacitat emprenedora.per poder realitzar les pràctiques, cal un registre previ a l'aplicació hera i realitzar una selecció de les ofertes disponibles.",ca,100,"external academic practices aim to
favor the acquisition of competences in order to prepare the student
for the exercise of professional activities, facilitate employment and
to promote its entrepreneurial capacity.to be able to perform the practices, a prior registration is required to the application and to make a selection of available offers."
"introducció al coneixement del dret i de les seves relacions amb la societat i la cultura. per aquesta tasca propedèutica i formativa, i sense oblidar el component reflexiu i crític, es tractarà d´explicar i desenvolupar conceptes bàsics per al dret com són el de ordre normatiu, norma i ordenament jurídic, entre altres, o analitzar les relacions entre dret i justícía, així com les repercusions sobre el sistema de fonts, i l'argumentació i la interpretació jurídica.",ca,100,"introduction to knowledge of law and its relations with society and culture. for this work, and without forgetting the reflexive and critical component, it will try to explain and develop basic concepts for law such as normative order, norm and legal ordering, among others, or analyze the relationships between law and justice, as well as the repercussions on the system of sources, and argumentation and legal interpretation."
el programa d'aquesta assignatura aborda l'estudi dels instruments posats a l'abast de les empreses quan estableixen activitats econòmiques a nivell internacional,ca,100,the program of this subject addresses the study of instruments made available to companies when establishing economic activities internationally
"aquest curs cobreix diversos temes microeconòmics. inicialment, s’introdueix la teoria bàsica de jocs no-cooperatius. a continuació, s’analitza el comportament de les empreses en diferents estructures de mercat (monopoli i oligopoli). finalment, s’analitza l'elecció d'un agent econòmic en un entorn d'incertesa i d'informació asimètrica.",ca,100,"this course covers several microeconomic topics. initially, the basic theory of non-cooperative games is introduced. the behaviour of companies in different market structures (monopoly and oligopoli) is then analysed."
" aquesta assignatura parteix de la perspectiva sociològica per a aprofundir en les caracteríques de l'empresa i les relacions amb el seu entorn social. s'analitzaran diversos models de societat i d'empresa i les seves connexions. tractarem alguns elements crítics actuals, com són la relació de les empreses amb la diversitat cultural, ètnica i de gènere.",ca,100,"this subject is part of the sociological perspective to deepen the characteristics of the company and relationships with its social environment. several models of society and business and their connections will be analyzed. we will treat some current critical elements, such as the relationship of companies with cultural, ethnic and gender diversity."
"estudio de la materia correspondiente al segundo curso de la asignatura de derecho mercantil. esta parte se corresponde con el estudio de la contratación mercantil, los instrumentos del tráfico jurídico empresarial y el régimen jurídico de la insolvencia.en caso de duda, la referencia exacta al programa se corresponde con la versión en castellano.",es,100,"estudio de la materia correspondiente al segundo curso de la asignatura de derecho mercantil. this part corresponded with the study of mercantile contratación, the instruments of the business legal practice and the legal régimen of insolvencia.in case of duda, the exact reference to the program corresponds to the version in spanish."
,,,Error in translation request
desenvolupament d'eines matemàtiques d'optimització per a la presa de decisions quantitatives,ca,100,development of mathematical optimization tools for quantitative decision making
"l’assignatura tracta de la part general del dret civil (comú i català), persona i teoria general del contracte",ca,100,"the subject deals with the general part of civil law (common and catalan), person and general contract theory"
"l' assignatura té per objecte l'estudi de l'anomenada part general del dret penal. fonamentalment es tracta d'introduir a l'alumne en el concepte. els principis i les finalitats del dret penal i d'estudiar el llibre i del codi penal espanyol on es recullen les disposicions comuns a tots els delictes (autoria, eximents, concursos,...). l'assignatura desenvolupa els continguts de l'anomenada teoria jurídica del delicte i de la teoria de la pena.",ca,100,"the subject aims to study the so-called general part of criminal law. the principles and purposes of criminal law and to study the spanish book and criminal code where the provisions common to all crimes (authorship, exemptions, contests, ...). the subject develops the contents of the legal theory of crime and punishment theory."
"estudi dels fonaments, principis i normes bàsiques reguladors de les diferents parts que integren els sistemes normatius de dret del treball i del dret de la seguretat social.",ca,100,"study of the basics, principles and basic regulatory rules of the different parts that make up the normative systems of labour law and the right of social security."
"l'assignatura s'ocupa de plantejar i procurar les eines necessàries per poder prendre decisions d'inversió a l'empresa. s'estudien en profunditat els criteris anomenats clàssics de valoració i selecció d'inversions (van, tir, vfn). posteriorment s'introdueix el risc en els projectes d'inversió i es proporcionen les eines necessàries per al seu tractament.",ca,100,"the subject is concerned with considering and ensuring the necessary tools to make investment decisions in the company. the criteria called ""classical valuation and investment selection"" (van, shot, vfn) are studied in depth. the risk of investment projects is then introduced and the tools needed for their treatment are provided."
,,,Error in translation request
"assignatura introductòria a la comunicació i al mix de comunicació de màrqueting (publicitat, promoció de vendes, relacions públiques, màrqueting directe i venda personal).",ca,100,"introduction to communication and marketing communication mix (publicity, sales promotion, public relations, direct marketing and personal sales)."
" l'assignatura comportament organitzatiu analitza el comportament de les organitzacions en general, i de les empreses en particular, posant el focus en les persones i en el treball directiu.",ca,100,"the subject organizational behavior analyzes the behavior of organizations in general, and of companies in particular, focusing on people and management."
"l’assignatura proposa una comprensió de la societat internacional contemporània, que per donar compliments a les seves necessitats com a grup social, ha generat un ordenament jurídic propi, el dret internacional públic. ordenament que analitzarem des de la triple aproximació: a) el anàlisis de les fonts formal de creació de normes internacionals; b) la determinació dels ens que tenen subjectivitat jurídica en el mateix (estats i organitzacions internacionals principalment); c) i es mecanismes d’aplicació de les normes i de reacció davant els incompliments.",ca,100,"the subject proposes an understanding of contemporary international society, which to fulfill its needs as a social group, has generated its own legal ordering, international public law. ordering that we will analyze from the triple approach: a) the analysis of the formal sources of creation of international standards; b) the determination of those who have legal subjectivity in it (mainly international states and organizations); c) and mechanisms of application of rules and reaction to non-compliance."
"
a l'assignatura d'estadística ii es veuran conceptes bàsics de probabilitat, alguns models i distribucions de probabilitat i, basats en aquests conceptes i distribucions, es desenvoluparan les tècniques bàsiques d'inferència estadística. de manera general, la inferència estadística proporciona les eines per, seleccionada una mostra d'una població determinada, mesurar la certesa sobre les conclusions extretes i en quina mesura aquestes conclusions són aplicables a la població objecte d'estudi. per això, aquesta assignatura dotarà l'estudiant d'un conjunt d'instruments necessaris per a l'estudi i l'anàlisi de la realitat econòmica.",ca,100,"in the field of statistics and basic concepts of probability will be seen, some models and distributions of probability and, based on these concepts and distributions, the basic techniques of statistical inference will be developed. in general, statistical inference provides the tools for, selected a sample of a given population, measure the certainty about the conclusions taken and to what extent these conclusions are applicable to the subject population of study. therefore, this subject will provide the student with a set of instruments necessary for the study and analysis of economic reality."
"l'assignatura de dret processal penal té com a principals objectius explicar els diferents tipus de judicis de caràcter penal existents en el nostre ordenament jurídic, així com l'anàlisi de les diferents activitats processals que es poden dur a terme en cadascuna de les etapes i fases dels procediments judicials penals.",ca,100,"the criminal procedural law subject aims to explain the different types of criminal judgments existing in our legal order, as well as the analysis of the different procedural activities that can be carried out in each of the stages and phases of criminal judicial procedures."
 assignatura que aborda els conceptes fonamentals de màrqueting.,ca,100,subject that addresses the fundamental concepts of marketing.
,,,Error in translation request
"
aquest curs ofereix una anàlisi de les teories de comerç internacional, el moviment de treballadors (migració),el moviment d'empreses (inversió estrangera directa) i el comerç en béns intermedis (externalització). a més, analitza la política comercial i el funcionament dels principals instruments d'aquesta política. 
la primera part del curs presenta models de comerç que expliquen per què comercien els països i quins guanys es deriven del comerç. alguns dels models estudiats inclouen el model ricardià i el model de heckscher-ohlin, així com les noves teories de comerç basades en economies d'escala i competència imperfecta i la externalització de béns i serveis. 
la segona part del curs s'ocupa de la política comercial. en concret, s'analitza el funcionament d'aranzels i quotes d'importació, així com subsidis a l'exportació, tant en competència perfecta com en una estructura de mercat amb competència imperfecta. s'estudia l'efecte d'aquests instruments sobre el benestar dels països implicats. finalment, el curs acaba amb la discussió sobre els acords comercials internacionals i les seves implicacions en aspectes com ara el volum comercial, els drets laborals i el medi ambient.",ca,100,"this course offers an analysis of international trade theories, workers' movement (migration), business movement (direct foreign investment) and trade in intermediate goods (externalization). it also analyses the trade policy and the functioning of the main instruments of this policy.
the first part of the course presents trade models that explain why countries trade and what profits are derived from trade. some of the models studied include the ricardian model and the heckscher-ohlin model, as well as new trade theories based on economies of scale and imperfect competition and the outsourcing of goods and services.
the second part of the course deals with commercial policy. specifically, the operation of tariffs and import quotas is analyzed, as well as export subsidies, both in perfect competition and in a market structure with imperfect competition. the effect of these instruments on the welfare of the countries involved is studied. finally, the course ends with the discussion of international trade agreements and its implications on aspects such as commercial volume, labor rights and the environment."
"l'assignatura institucions de dret de la unió europea té caràcter presencial i segueix un sistema d'avaluació continuada.el contingut d’aquesta assignatura s’estructura en cinc blocs clarament diferenciats. el primer bloc constitueix una aproximació general al procés de construcció europea que es materialitza amb la creació de les comunitats europees i que amb l'entrada en vigor del tractat de lisboa s’ha vist transformat amb la constitució de la unió europea que substitueix la comunitat europea. a continuació, s’analitza el marc institucional de la unió europea amb l’estudi de les característiques formals de les seves principals institucions i les funcions que tenen atribuïdes. el tercer, quart i cinquè blocs es dediquen a l’anàlisi de l’ordenament jurídic de la unió europea amb l’estudi del sistema de fonts, de l’aplicació de les normes de la unió, de les relacions entre l’ordenament jurídic de l'ue i els ordenaments jurídics dels estats membres, així com dels mecanismes de control que s’han previst per garantir la seva aplicació uniforme.",ca,100,"the subject of european union law institutions is in person and follows a system of continuous evaluation. the content of this subject is structured into five distinct blocks. the first block constitutes a general approach to the european construction process that materialises with the creation of european communities and that with the entry into force of the lysboa treaty it has been transformed with the european union constitution replacing the european community. the institutional framework of the european union is then analyzed with the study of the formal characteristics of its main institutions and the functions attributed to them. the third, fourth and fifth blocks are dedicated to the analysis of the legal order of the european union with the study of the system of sources, the application of the rules of union, the relations between the legal order of the ue and the legal ordinances of the member states, as well as the control mechanisms that have been planned to ensure their uniform application."
" 
				aquesta comptabilitat persegueix la determinació del resultat intern a partir de la consideració dels diferents tipos de costos.",ca,100,this account pursues the determination of the internal result by considering the different types of costs.
"és matèria objecte d’estudi del dret d’obligacions i contractes tant la teoria general de les obligacions com l’estudi en particular d’una diversitat de contractes que són font de drets de crèdit. a més, també s’estudia la responsabilitat extracontractual i altres fonts no contractuals de les obligacions.",ca,100,"it is the subject of study of the right of obligations and contracts both the general theory of obligations and the study in particular of a diversity of contracts that are a source of credit rights. in addition, extracontractual responsibility and other non-contractual sources of obligations are also studied."
,,,Error in translation request
"l'assignatura pretén aproximar a l'estudiant, des d'un punt de vista pràctic, diverses tècniques de suport a la presa de decisions, que permeten afrontar diferents situacions de les empreses actuals.",ca,100,"the subject aims to approximate the student, from a practical point of view, various decision-making support techniques, which allow different situations of current companies to be addressed."
"informació general de l'assignaturala comptabilitat explica els fets que afecten el patrimoni, el resultat i la tresoreria de l'empresa. és un llenguatge comú que té per objectiu permetre a accionistes, administradors, creditors, clients o treballadors prendre decisions relacionades amb l'empresa utilitzant la informació de qualitat que els ofereix la seva comptabilitat. el graduat en ade, en fic i en economia necessita conèixer i aplicar aquest llenguatge comú per a realitzar amb èxit la seva activitat professional. aquesta assignatura desenvolupa les competències bàsiques d'aquesta disciplina.",ca,100,"general information of the subject accounting explains the facts that affect the company's heritage, result and treasury. it is a common language that aims to allow shareholders, administrators, creditors, customers or workers to make decisions related to the company using the quality information offered by their accounting. the graduate in ade, in fic and in economics needs to know and apply this common language to successfully perform their professional activity. this subject develops the basic competences of this discipline."
"aquesta assignatura és altament abstracta i requereix haver assolit coneixements d'introducció a la comptabilitat, així com coneixements bàsics de matemàtica financera.l’objectiu principal d’aquest curs consisteix en profunditzar en el coneixement del pgc, en aspectes tals com: immobilitzat material, inversions immobiliàries i immobilitzat intangible , actius i passius financers, provisions, càlcul i comptabilització de l’impost de societats i elaboració dels comptes anuals. s’aprofundeix en cadascun dels apartats del temari amb casos pràctics que facin entenedors els conceptes teòrics.",ca,100,"this subject is highly abstract and requires having achieved knowledge of introduction to accounting, as well as basic knowledge of financial mathematics. the main objective of this course is to deepen the knowledge of the pgc, in aspects such as: immobilized material, real estate investments and intangible immobilized, assets and financial liabilities, provisions, calculation and accounting of the corporate tax and the elaboration of the annual accounts. it is deepened in each section of the subject with practical cases that make theoretical concepts understandable."
"l’assignatura principis d’economia aplicada ofereix una visió que combina teoria i pràctica per tal d’entendre les característiques, macromagnituds i importància de l’activitat econòmica.concretament, es presenten els principals trets que caracteritzen les economies modernes, tant pel que fa als sectors d’activitat en què aquestes s’estructuren, com a les institucions que les regeixen. cal destacar que l’enfocament de l’assignatura és eminentment pràctic, ja que al marge de la caracterització teòrica de cadascun dels temes, els alumnes utilitzen una part important del temps de treball en buscar informació econòmica, processar-la i confeccionar treballs i exercicis.",ca,100,"the subject of the principles of applied economics offers a view that combines theory and practice in order to understand the characteristics, macromagnitude and importance of economic activity.concretely, the main features that characterize modern economies are presented, both in terms of the sectors of activity in which they are structured, and in the institutions that govern them. note that the focus of the subject is eminently practical, as in the margin of the theoretical characterization of each subject, students use an important part of the working time to seek economic information, process it and prepare work and exercises."
"aquesta assignatura consta de dos blocs diferenciats: un referent a l'acció administrativa especialitzada, que inclou l'expropiació forçosa, la responsabilitat patrimonial de l'administració pública i la contractació pública, i un segon bloc relatiu als béns públics de l'administració incloent aquí tant els béns patrimonials com els béns demanials.",ca,100,"this subject consists of two distinct blocks: one concerning the specialized administrative action, which includes forced expropriation, the patrimonial responsibility of the public administration and public procurement, and a second block relating to the public goods of the administration including here both the property and the demanial goods."
s'estudiarà la part general del dret financer i tributari,ca,100,the general part of financial and tax law will be studied
"en aquesta assignatura s'estudiarà el sistema tributari espanyol abordant des dels seus antecedents fins als principals impostos a nivell estatal, autonòmic i local.",ca,100,"in this subject the spanish tax system will be studied addressing from its antecedents to major taxes at the state, autonomous and local level."
,,,Error in translation request
" 

assignatura de coneixement bàsic de les característiques diferencials i forma de funcionament pràctic de les empreses, amb la qualitat com a eina de gestió.
explica el procés històric, económic i social que ha conduit al concepte actual de gestió de la qualitat, tot justificant les diferents etapes que es poden identificar.
desenvolupa els principis que regeixen la gestió de la qualitat i els presenta en la seva vesant d'aplicació directa i pràctica a l'empresa.
proporciona les competències necessàries per saber recopilar dades significatives, analitzar, diagnosticar i presentar propostes adients, per la correcta implantació de la gestió de qualitat a l'empresa.",ca,100,"the subject of basic knowledge of the differential characteristics and way of practical operation of companies, with quality as a management tool.
it explains the historical, economic and social process that has led to the current concept of quality management, justifying the different stages that can be identified.
it develops the principles that govern quality management and presents them in their direct and practical application to the company.
it provides the necessary competences to collect significant data, analyze, diagnose and present appropriate proposals, for the correct implementation of quality management in the company."
"desenvolupament i anàlisi de l'evolució de variables macroeconòmiques fonamentals (pib, tipus d'interès, tipus de canvi, inflació, taxa d'atur, etc.) a curt, a mitjà i a llarg termini. amb aquesta finalitat s'utilitzaran models que permetin comprendre les relacions entre les variables i els efectes de polítiques macroeconòmiques.",ca,100,"development and analysis of the evolution of fundamental macroeconomic variables (pib, interest rate, exchange rate, inflation, unemployment rate, etc.) in the short, medium and long term. models will be used to understand the relationships between variables and the effects of macroeconomic policies."
"en el món cada dia més globalitzat incrementen les relacions personals i comercials que traspassen les fronteres jurídiques, de manera que coexisteixen diferents ordenaments susceptibles de ser aplicats quan en una relació jurídica hi ha un element d'estrangeria. això comporta els conflictes de jurisdicció i de llei aplicable. el dret internacional privat s'ocupa de resoldre com determinar el tribunal competent, i la llei que aplicarà aquest mitjançant tècniques directes i indirectes, així com, del dret processal aplicable. també s'ocupa d'establir els mecanismes per reconèixer les sentències estrangeres així com per a la seva execució en un estat diferent del que ha dictat la resolució judicial.",ca,100,"in the world increasingly globalized increases personal and commercial relationships that cross legal boundaries, so that different ordinances susceptible to being applied coexist when there is an element of immigration in a legal relationship. this entails the conflicts of jurisdiction and applicable law. private international law is concerned with solving how to determine the competent court, and the law that applies it through direct and indirect techniques, as well as applicable procedural law. it also deals with establishing the mechanisms to recognize foreign sentences as well as their execution in a state other than that of the judicial resolution."
"la filosofia del dret és una assignatura en la que es reflexiona sobre la relació entre legalitat i legitimitat, així com altres aspectes relacionats amb l'ordenament jurídic, les concepcions que han definit què és el dret, els drets i la justícia. per fer-ho, es fa una recapitulació sobre el concepte de dret i quines han estat les ransformacions en el dret i de l´ordenament jurídic. es posa especial èmfasi en els aspectes i problemes sobre la justificació del dret: la legitimitat jurídica, entre racionalitat i ideologia. amb aquesta assignatura es contribueix a la reflexió crítica sobre el dret com a fenòmen racional i ideològic integrat en la societat i la cultura; així com dotar a l´alumne de tècniques bàsiques pel desenvolupament de tasques jurídiques professionals, sobre tot en els aspectes metodològics i formatius relacionats amb qüestions de legalitat i legitimitat democràtica.",ca,100,"the philosophy of law is a subject in which it reflects on the relationship between legality and legitimacy, as well as other aspects related to legal ordinance, conceptions that have defined what law, rights and justice is. to do so, a recapitulation is made on the concept of law and what have been the ransformations in law and legal order. special emphasis is placed on aspects and problems about justification of law: legal legitimacy, between rationality and ideology. this subject contributes to critical reflection on law as a rational and ideological phenomenon integrated in society and culture; as well as endowing the student with basic techniques for the development of professional legal tasks, especially in methodological and formative aspects related to questions of democratic legality and legitimacy."
proporcionar els conceptes i mètodes propis de la direcció d'operacions i del control estadístic de la qualitat.,ca,100,provide the concepts and methods of operations management and statistical quality control.
,,,Error in translation request
estudi i aplicació dels instruments de valoració necessaris per a l’anàlisi de les operacions financeres de finançament.,ca,100,study and application of assessment instruments necessary for the analysis of financial financing operations.
"l'assignatura es destina a l'estudi en profunditat dels diversos delictes que tipifica el codi penal espanyol, atenent a la seva regulació positiva i a la interpretació que en fan els tribunals i la doctrina científica en el moment de la seva aplicació.  en aquesta assignatura l'alumne haurà d'aplicar els coneixements adquirits a la part general del dret penal.",ca,100,"the subject is dedicated to the study in depth of the various crimes typified by the spanish penal code, serving with its positive regulation and interpretation of the courts and scientific doctrine at the time of its application. in this subject the student must apply the knowledge acquired in the general part of criminal law."
"el treball de fi de grau té com a finalitat que l’estudiant
desenvolupi un treball autònom on mostri l’assoliment de competències i
l’aprenentatge de continguts formatius del grau de manera integrada",ca,100,"the end-of-degree work is intended for the student
develop an autonomous work where it shows the achievement of competences and
the learning of formative content of the degree in an integrated way"
el programa d'aquesta assignatura aborda l'estudi dels instruments posats a l'abast de les empreses quan estableixen activitats econòmiques a nivell internacional,ca,100,the program of this subject addresses the study of instruments made available to companies when establishing economic activities internationally
"
l’objectiu d’aquest curs es oferir una formació analítica en temes d’economia oberta des d’una perspectiva europea. s’analitzaran qüestions claus de macroeconomia oberta com, per exemple, com es determina el tipus de canvi (nominal) de l’euro respecte altres monedes? què significa per una moneda com l’euro estar apreciada o depreciada? quins són els beneficis dels tipus de canvi fixes o els d’una moneda comuna? perquè alguns sistemes de tipus de canvi fixes acaben en una crisi?",ca,100,"the aim of this course is to offer analytical training on economic issues open from a european perspective. key issues of open macroeconomics will be analysed such as, for example, how the euro exchange rate (nominal) is determined with respect to other currencies? what does it mean for a currency such as the euro to be appreciated or depreciated? what are the benefits of fixed exchange rates or those of a common currency? because some fixed exchange rate systems end in a crisis?"
"exposició dels conceptes bàsics de teoria macroeconòmica, emfasitzant la visió heterodoxa.",ca,100,"exhibition of the basic concepts of macroeconomic theory, emphasizing heterodox vision."
"

aprendre a ordenar la informació econòmica per a aprofitar-la millor i per seleccionar les mesures més representatives per descriure-la. contingut: estadística descriptiva, anàlisi de la regressió, números índexs i taxes de variació",ca,100,"learn to order economic information to take advantage of it better and to select the most representative measures to describe it. content: descriptive statistics, regression analysis, index numbers and variation rates"
"aquest curs cobreix diversos temes microeconòmics. inicialment, s’introdueix la teoria bàsica de jocs no-cooperatius. a continuació, s’analitza el comportament de les empreses en diferents estructures de mercat (monopoli i oligopoli). finalment, s’analitza l'elecció d'un agent econòmic en un entorn d'incertesa i d'informació asimètrica.",ca,100,"this course covers several microeconomic topics. initially, the basic theory of non-cooperative games is introduced. the behaviour of companies in different market structures (monopoly and oligopoli) is then analysed."
 introducció als conceptes de la funció de gestionar persones i les seves polítiques.,ca,100,introduction to the concepts of the role of managing people and their policies.
estudi i aplicació dels instruments de valoració necessaris per a l’anàlisi de les operacions financeres de finançament.,ca,100,study and application of assessment instruments necessary for the analysis of financial financing operations.
"assignatura introductòria a la comunicació i al mix de comunicació de màrqueting (publicitat, promoció de vendes, relacions públiques, màrqueting directe i venda personal).",ca,100,"introduction to communication and marketing communication mix (publicity, sales promotion, public relations, direct marketing and personal sales)."
"l'assignatura pretén aproximar a l'estudiant, des d'un punt de vista pràctic, diverses tècniques de suport a la presa de decisions, que permeten afrontar diferents situacions de les empreses actuals.",ca,100,"the subject aims to approximate the student, from a practical point of view, various decision-making support techniques, which allow different situations of current companies to be addressed."
"aquesta
 assignatura introdueix als estudiants els diversos aspectes de la 
comercialització internacional amb l'objectiu principal de desenvolupar 
habilitats en la identificació, anàlisi i solució dels problemes trobats
 en les teories de màrqueting internacional i la pràctica del màrqueting
 internacional a espanya i a l'estranger.es
 discutiran els principals reptes estratègics per a la comercialització 
internacional, juntament amb les qüestions específiques de la 
internacionalització en el mix de màrqueting. en aquest mòdul, 
utilitzarem exemples de màrqueting d'èxit internacional, així com 
investigarem per què algunes estratègies de màrqueting internacional han
 funcionat tan bé a la pràctica. a
 més, també es posarà de relleu una sèrie de temes candents per als 
venedors internacionals, com el repte de la comercialització de 
productes i serveis en mercats emergents o l'impacte dels avenços 
tecnològics en la comercialització internacional.",ca,100,"this
the subject introduces students to the various aspects of the subject.
international marketing with the main aim of developing
skills in identifying, analyzing and solving the problems found
in international marketing theories and marketing practice
international in spain and abroad.es
will discuss the main strategic challenges for marketing
international, along with the specific issues of the
internationalization in the marketing mix. in this module,
we will use examples of international success marketing as well as
we will investigate why some international marketing strategies have
it works so well in practice. in the united states
furthermore, a series of singing themes will also be highlighted for the
international vendors, such as the challenge of marketing
products and services in emerging markets or the impact of advances
technology in international marketing."
"matèria cursada en el marc de programes de mobilitat nacionals i internacionals, de l'àmbit acadèmic de l'administració i direcció d'empreses, complementària a l'actual pla d'estudis.",ca,100,"subject matter under national and international mobility programmes, academic scope of business administration and management, complementary to the current curriculum."
"matèria cursada en el marc de programes de mobilitat nacionals i internacionals, de l'àmbit acadèmic de l'administració i direcció d'empreses, complementària a l'actual pla d'estudis.",ca,100,"subject matter under national and international mobility programmes, academic scope of business administration and management, complementary to the current curriculum."
"la
matèria s'ocupa d’un dels principals instruments de les empreses per a
competir: la innovació en els productes, els processos, los organitzacions o
els canals de marketing. les empreses que innoven milloren la seva capacitat
per competir en els mercats, però també afecten favorablement a les empreses
del voltant, gràcies als efectes positius que provoca el coneixement. avui el
paper del coneixement en el progrés i el creixement dels països és
inqüestionable, i per això tots els governs despleguen molts esforços per
facilitar que les seves empreses inverteixen en la innovació. la segona part
del temari adopta una dimensió més normativa de cara a estudiar els instruments
a l’abast dels governs, especialment del català, per fomentar la innovació
empresarial. aquesta matèria fa un ressò especial de la contribució del canvi
tecnològic al creixement econòmic i al benestar social.",ca,100,"the national assembly
matter deals with one of the main instruments of the companies for
compete: innovation in products, processes, organizations or
the marketing channels. the companies that innovate improve their capacity
to compete in markets, but also favorably affect companies
the environment, thanks to the positive effects of knowledge. today
the role of knowledge in the progress and growth of countries is
unquestionable, and therefore all governments deploy many efforts to
facilitate that their companies invest in innovation. the second part
the syllabus adopts a more normative dimension to study instruments
within the scope of governments, especially catalan, to promote innovation
business. this matter makes a special echo of the contribution of change
technological growth and social welfare."
"aquesta
 matèria aborda la formació de l'economia industrial des dels seus 
orígens (segle xviii) a l'actualitat. en diferencia els trets respecte 
d'altres realitats econòmiques, analitza la seva evolució i planteja les
 problemàtiques que ha hagut de patir al llarg del temps, les solucions 
aportades i els reptes de futur des d'aquesta perspectiva.",ca,100,"this
the formation of the industrial economy from its
origins (18th century) to the present. differs from the traits with respect to
other economic realities, analyzes their evolution and raises the
problems that have had to suffer over time, solutions
contributed and future challenges from this perspective."
" l'assignatura comportament organitzatiu analitza el comportament de les organitzacions en general, i de les empreses en particular, posant el focus en les persones i en el treball directiu.",ca,100,"the subject organizational behavior analyzes the behavior of organizations in general, and of companies in particular, focusing on people and management."
"donar a l'alumne una visió global del concepte de responsabilitat social corporativa i proporcionar els instruments i les habilitats necessàries per planificar, desenvolupar i avaluar criteris de responsabilitat social corporativa integrats en l'estratègia empresarial.",ca,100,"give the student a global vision of the concept of corporate social responsibility and provide the instruments and skills necessary to plan, develop and evaluate corporate social responsibility criteria integrated in business strategy."
"
l'objectiu general d'aquesta assignatura és posar en pràctica el procés 
de presa de decisions a nivell d'alta direcció utilitzant una eina de 
simulació empresarial, concretament un joc de negocis.",ca,100,"the general objective of this subject is to implement the process
high-level decision making using a tool
business simulation, specifically a business game."
"
els continguts de l’assignatura s’enquadren en l’estudi de l’estratègia empresarial. disciplina que, dins de l’administració d’empreses, representa un dels camps de màxim interès per la seva aplicació en l’anàlisi i solució dels problemes empresarials actuals. la direcció estratègica és el contrapunt necessari per entendre la realitat econòmica dels sectors industrials, dels agents econòmics i de les organitzacions en un entorn competitiu.",ca,100,"the contents of the subject are listed in the study of business strategy. this discipline represents one of the fields of interest in its application in the analysis and solution of current business problems. the strategic direction is the counterpoint necessary to understand the economic reality of industrial sectors, economic agents and organizations in a competitive environment."
" aquesta assignatura parteix de la perspectiva sociològica per a aprofundir en les caracteríques de l'empresa i les relacions amb el seu entorn social. s'analitzaran diversos models de societat i d'empresa i les seves connexions. tractarem alguns elements crítics actuals, com són la relació de les empreses amb la diversitat cultural, ètnica i de gènere.",ca,100,"this subject is part of the sociological perspective to deepen the characteristics of the company and relationships with its social environment. several models of society and business and their connections will be analyzed. we will treat some current critical elements, such as the relationship of companies with cultural, ethnic and gender diversity."
"les pràctiques acadèmiques externes tenen com a objectiu 
afavorir l'adquisició de competències per tal de preparar a l'estudiant 
per a l'exercici d'activitats professionals, facilitar la seva ocupació i
 fomentar la seva capacitat emprenedora.per poder realitzar les pràctiques, cal un registre previ a l'aplicació hera i realitzar una selecció de les ofertes disponibles.",ca,100,"external academic practices aim to
favor the acquisition of competences in order to prepare the student
for the exercise of professional activities, facilitate employment and
to promote its entrepreneurial capacity.to be able to perform the practices, a prior registration is required to the application and to make a selection of available offers."
"matèria cursada en el marc de programes de mobilitat nacionals i internacionals, de l'àmbit acadèmic de l'administració i direcció d'empreses, complementària a l'actual pla d'estudis.",ca,100,"subject matter under national and international mobility programmes, academic scope of business administration and management, complementary to the current curriculum."
"la matèria permet conèixer el funcionament genèric del sistema financer, amb els seus components, els agregats monetaris, l'aplicació de la política monetària, i fonaments i aplicacions de la teoria de carteres.",ca,100,"matter allows the general functioning of the financial system, with its components, monetary aggregates, the application of monetary policy, and foundations and applications of portfolio theory."
"

per poder realitzar les inversions, l’empresa necessita recursos, diners. el problema que se li planteja al director financer és l’obtenció d’aquests recursos. l’objectiu d’aquesta assignatura és el que proporciona les eines i instruments necessaris per la presa de decisions en aquest àmbit mirant de maximitzar la riquesa dels accionistes.",ca,100,"to make investments, the company needs resources, money. the problem raised to the financial director is obtaining these resources. the aim of this subject is to provide the tools and instruments necessary for decision-making in this area to maximize the wealth of shareholders."
"
aquesta assignatura permet als estudiants aprofundir en el coneixement del comportament dels consumidors tot analitzant tant els factors interns i externs que tenen influència sobre les decisions dels consumidors com les diferents etapes del procés de decisió de compra.",ca,100,this subject allows students to deepen knowledge of consumer behavior by analyzing both internal and external factors that influence consumers' decisions and the different stages of the buying decision process.
