web-scraper-order,web-scraper-start-url,description
"1740100674-1967","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264118&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures.Es tracta d’una assignatura obligatòria de caràcter pràctic-simulació que té com a propòsit preparar als estudiants en els procediments, valoracions i cuidatges més habituals a la pràctica diària del pacient crític. La recreació de situacions reals de la pràctica professional potencia l'aprenentatge de coneixements, habilitats i actituds que l'alumne ha d'adquirir abans d'entrar en contacte amb pacients i famílies. A més les pràctiques en laboratoris de simulació permeten a l'estudiant un aprenentatge progressiu de les competències clíniques en un entorn lliure de les tensions que produeixen les situacions reals. La recreació d'un entorn protegit permet a l'estudiant la possibilitat de fer les repeticions necessàries per adquirir l'habilitat."
"1740100677-1968","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264203&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre acomplir aquestes mesures.
L'assignatura es realitzarà en modalitat virtual.
El nen des del naixement es caracteritza per un continuo desenvolupament, creixement, maduració i evolució, per aquesta raó canvien les seves necessitats contínuament. Quan el nen pateix alguna alteració física, psíquica, intel·lectual o al seu entorn i família i ha de ser hospitalitzat, es presenten una sèrie de necessitats que la infermeria ha de donar resposta mitjançant intervencions adequades a cada situació. Situacions que treballarem al llarg de l'assignatura capacitant a l'alumne en el maneig inicial del nen hospitalitzat."
"1740100679-1969","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264202&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures.L'assignatura es realitzarà en modalitat virtual. Els exàmens es realitzaran de forma presencial, cadascú al seu campus. 
El nen i la seva família, en el sí de la comunitat es desenvolupa en un mon de característiques especifiques. En aquesta assignatura s'aprofundeix el paper de la infermeria en dos aspectes molt concrets i pràctics per poder treballar amb infants i adolescents en: - Les consultes d’Infermeria Pediàtrica dels Centres d'Assistència Primària (CAPs) on es realitza les revisions dels nens des de la prevenció i per a la detecció precoç de les malalties, amb possibles canvis generats per el Covid.   - Centres escolars com Infermeria Escolar dins del programa d'Educació per a la Salut 
on es treballen aspectes de alimentació, sexualitat, trastorns psicosocials i drogues."
"1740100681-1970","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264220&any_academic=2024_25&idioma=cat&modalitat=p","Es tracta d’una
assignatura transversal sobre salut i qualitat de vida, que pretén donar una
introducció i sensibilització cap a la salut intrapersonal, interpersonal i
comunitària, i també una iniciació a la recerca en aquest àmbit. Tindrà una
estructura modular, en la qual l’estudiant triarà diversos mòduls amb
continguts específics segones els seus interessos i/o els crèdits de l’optativa
en el seu grau. Es una de les 4 assignatures que conformaran el Minor en
“Emprenedoria social i ODS”.Garantir
una vida sana i promoure el benestar per a tothom en totes les edats (ODS 3) i
garantir una educació inclusiva, equitativa i de qualitat i promoure
oportunitats d'aprenentatge durant tota la vida per a tots (ODS 4) Com a reflex del
compromís de la Universitat Rovira i Virgili a promoure el benestar emocional,
social i físic de la comunitat universitària a través de programes de qualitat,
l'assignatura ""Cultura del benestar: Salut i Qualitat de vida"" està
dissenyada com una oportunitat perquè l'alumnat desenvolupi una base de
coneixements sobre estils de vida saludable i sostenibles, aprenguin
estratègies d'autocura i cura de l'altre, i puguin promoure'ls en diferents
àmbits laborals. La present assignatura és oferta de forma transversal acord
amb les necessitats actuals que requereixen interacció des de diferents àmbits
de coneixement. D'aquesta manera, l'assignatura pretén garantir una vida sana i
promoure el benestar per a tothom en Totes les edats (ODS 3) i garantir una
educació inclusiva, equitativa i de qualitat i promoure Oportunitats
d'aprenentatge durant tota la vida per a Tots (ODS 4). Mitjançant
l'assignatura, l'alumnat desenvoluparà la capacitat d'implementar pràctiques
personals i socials que fomentin un major coneixement de si mateix, benestar
emocional, benestar físic, i la regulació i identificació de factors
estressants que permetin la recerca d'ajuda o el reconeixement de la necessitat
d'ajuda d'un altre. L'alumnat aprendrà aplicar de manera creativa, efectiva i
eficaç els principis del benestar integral basat en la ciència i podent ser
aplicat a cada camp d'estudi."
"1740100683-1971","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264208&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura ajuda a l’alumne a tenir cura de l’ésser humà en la seva totalitat a través de teràpies complementàries, emmarcades en el model holístic que milloren el benestar i confort, afavoreixen la promoció de la salut, i mobilitzen els recursos personals per fer front a les situacions d’estrès i de malaltia.Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre acomplir aquestes mesures."
"1740100686-1972","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264212&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta assignatura es pretén que l’alumnat
assoleixi una visió general sobre el paper que juga el gènere i les
desigualtats socials en els processos de salut-malaltia. L'assignatura es
realitzarà en modalitat virtual. Les
persones, a qualsevol instal·lació o edifici de la URV i de les Institucions
Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i
seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a
complir aquestes mesures."
"1740100688-1973","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264205&any_academic=2024_25&idioma=cat&modalitat=p","Cuidar a les persones i ajudar a promoure la seva salut, donar suport material i emocional a llurs famílies, liderar al personal d'infermeria, saber treballar en equip, mostrar interès per renovar les motivacions personals en el dia a dia... són alguns dels reptes de qualsevol infermer/a en el seu treball, els quals requereixen d'habilitats i actituds diverses, així com de moltes altres eines personals i professionals. Per tots aquests motius, l'objectiu principal d'aquesta assignatura és descriure i analitzar els diversos elements que influeixen, de forma decisiva, en la manera d'afrontar la responsabilitat professional, d'aprofundir en l'autoconeixement i d'aprendre a viure el treball de forma positiva, saludable i amb alegria.L'assignatura es realitzarà en modalitat virtual."
"1740100690-1974","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264206&any_academic=2024_25&idioma=cat&modalitat=p","L'assignatura es realitzarà en modalitat presencial. 
Les
persones, a qualsevol instal·lació o edifici de la URV i de les Institucions
Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i
seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a
complir aquestes mesures.
El camp de les addiccions es
caracteritza per la seva complexitat deguda principalment a la gran diversitat
de formes de presentació, les múltiples variables que intervenen, la
participació de diferents professionals i la necessitat d’un bon treball en
equip pel seu abordatge. L’assignatura pretén introduir a
l’alumne en aspectes bàsics de les drogodependències i altres addicions, per
poder adquirir coneixements i habilitats envers la situació actual en les àrees
de prevenció, intervenció i rehabilitació, per tal d’afavorir el
desenvolupament de la pràctica professional."
"1740100693-1975","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264207&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures. L'assignatura pretén introduir l'alumne en el concepte d'infermeria internacional i donar a conèixer llenguatge sanitari en anglès."
"1740100695-1976","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264213&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures.L'assignatura es realitzarà en modalitat virtual.Donar a conèixer a l'alumne els aspectes bàsics relacionats amb la salut mental positiva."
"1740100697-1977","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1826&assignatura=18264214&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre acomplir aquestes mesures.L'assignatura es realitzarà en modalitat virtual.En aquesta assignatura es pretén donar eines teòriques, pràctiques i metodològiques per aprofundir en l'atenció integral a les persones amb discapacitats, malalties, situació de vulnerabilitat i/o envelliment. Persones amb pèrdua d'autonomia i en situació de dependència, que necessiten a altres persones responsables de proporcionar els cuidatges necessaris per mantenir la seva autonomia i el seu benestar, fent èmfasi en l'etapa de la vellesa, tant en espais formals com informals. Contemplarem també els cuidatges necessaris, físics i psicològics com emocionals i socials, per mantenir en l'estat de salut més òptim possible a la persona cuidadora."
"1740100699-1978","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254004&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura és una introducció a l'estudi de l'organització estructural i funcional de les cèl·lules, dels principis de la genètica i de la microbiologia. L’objectiu general de l’assignatura és que l’alumne adquireixi una base tant teòrica com pràctica dels fonaments cel·lulars, moleculars i genètics del funcionament del cos humà, tant en l'estat de salut com de la malaltia, fent especial èmfasi en l’estudi dels microorganismes i dels processos infecciosos; que li permetrà més endavant comprendre les bases biològiques de la patologia i de la terapèutica. Tots aquests coneixements estan estructurats en tres blocs temàtics: Biologia Cel·lular, Genètica i Microbiologia.
L'assignatura serà impartida en català i castellà"
"1740100702-1979","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254001&any_academic=2024_25&idioma=cat&modalitat=p","Les
persones, a qualsevol instal·lació o edifici de la URV i de les Institucions
Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i
seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a
complir aquestes mesures.
Assignatura que comprèn continguts d'anatomia i bioquímica."
"1740100704-1980","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254009&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
En aquesta matèria s’estudien els principis ètics, les bases metodològiques i conceptuals de la professió d’infermeria, explicant els elements per identificar el cuidar a la persona com essència de la professió. També s’estudia l’evolució històrica de l'atenció a la salut i el procés evolutiu de l’activitat de cuidar."
"1740100706-1981","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254003&any_academic=2024_25&idioma=cat&modalitat=p","La
bioestadística aplica el mètode estadístic a l'estudi dels fenòmens biològics.
En l'àmbit de la salut, la bioestadística està enfocada a conèixer la
distribució de les malalties, els seus determinants, la influència dels factors
que condicionen la seva aparició i els efectes de les intervencions sanitàries
sobre la seva evolució. Aquesta
assignatura està estructurada en 3 blocs: demografia, epidemiologia i
estadística. Aquestes disciplines són bàsiques per a la comprensió del procés
salut-malaltia i per a la identificació de factors de risc. Són una base
indispensable a l'hora de programar activitats de promoció de la salut i de
prevenció de les malalties. En
el context actual, i sempre que l’evolució de la situació sanitària ho
requereixi, es procurarà adaptar l'activitat docent i l'avaluació a les
directrius que estableixin els organismes pertinents i s'informarà d'aquestes
adaptacions a l’espai del Campus Virtual de cada assignatura. Les
persones, a qualsevol instal·lació o edifici de la URV i de les Institucions
Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i
seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a
complir aquestes mesures."
"1740100708-1982","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254002&any_academic=2024_25&idioma=cat&modalitat=p","L'atenció de les persones sanes o malaltes defineix la infermeria com a professió. Per a poder dur-la a terme és imprescindible conèixer l'estructura de l'organisme i el seu funcionament en condicions normals. Així, doncs, l'estructura, la morfologia i el funcionament fisiològic de l'organisme humà són la base d'aquesta assignatura. En síntesi, aquesta assignatura pretén aportar a l'alumnat aquells coneixements que li són necessaris per a comprendre els mecanismes que influeixen en les necessitats bàsiques i deduir les implicacions que aquests coneixements tenen, en la valoració, en la planificació de l'atenció o, entre d'altres, en els procediments d'infermeria. Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures."
"1740100711-1983","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254109&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura introdueix a l'estudiant en el àmbit de les pràctiques clíniques, per ajudar a les persones i a la família en les necessitats humanes bàsiques des d'una perspectiva holística i global. Proporcionant cuidatges de prevenció i promoció de la salut i  qualitat de vida des de la perspectiva subjectiva de la persona i  la perspectiva objectiva professional."
"1740100713-1984","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254007&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
La Salut pública és la disciplina que s'ocupa de la protecció, prevenció, manteniment i promoció de la salut a la població. La salut és un recurs essencial per a la vida i una forma d’aconseguir-ho és treballant conjuntament estratègies de prevenció, promoció i educació per la salut. Partint d’aquesta idea, aquesta assignatura pretén proporcionar els coneixements i les eines necessàries per ajudar a individus i comunitats a conèixer quins són els factors que influeixen en la salut, com podem millorar-la i com podem desenvolupar estratègies per fer front a la malaltia."
"1740100715-1985","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254005&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, en qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d'higiene i seguretat que es dictin a cada moment. L'estudiant s'ha de comprometre a complir aquestes mesures.La pràctica de la infermeria requereix conèixer les diferents dimensions i processos de funcionament del comportament humà, considerant a la persona com un tot únic amb característiques biològiques, intel·lectuals, emocionals, i socials que influeixen en el procés de salut i malaltia. L'objectiu de l'assignatura és introduir a l'alumnat del Grau d'Infermeria al coneixement de la Psicologia aplicada en l'àmbit de la salut, tenint en compte les bases i les principals funcions del comportament humà al llarg del cicle vital."
"1740100718-1986","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254101&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.És una assignatura curricular teòrica, anual que introdueix a l'estudiant en el coneixement de la satisfacció de les necessitats humanes bàsiques, hàbits i estils de vida sans, des de la perspectiva holística i global. Aprofundeix el  procés evolutiu de la persona sana  a les diferents etapes de la vida."
"1740100720-1987","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254111&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.Es tracta d'una assignatura obligatòria de caràcter pràctic simulat. Té com propòsit preparar als estudiants en els procediments, valoracions i cuidatges clínics més habituals de la pràctica infermera a un primer nivell de competència."
"1740100722-1988","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254008&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.Les tecnologies de la informació i comunicació ( TIC ) formen part de la societat de manera inqüestionable , propiciant entre d'altres fenòmens , el creixement exponencial de la informació disponible. En l'actualitat les persones necessiten dos nous tipus d'alfabetització : l'alfabetització digital i l'alfabetització informacional. La primera permet la utilització de forma eficaç les TIC a les activitats tant de la vida diària com de l'exercici professional. L'alfabetització informacional dota els individus de criteri per reconèixer la necessitat d'informació, accedir-hi i seleccionar aquella més rellevant i pertinent a la seva demanda informativa. El propòsit d'aquesta assignatura és establir els fonaments teòrics i pràctics bàsics per al maneig de la informació a través de les TIC en l'àmbit professional de la infermeria , desenvolupant actituds socials ètiques sobre l'accés i maneig d'aquesta informació."
"1740100725-1989","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254102&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura es centra en l'atenció d'infermeria davant les alteracions de salut de dos grups de població. D'una banda les dones durant el procés reproductiu de l'embaràs, part i puerperi, i de l'altra, en la infància i adolescència. Es proporcionaran coneixements a nivell d'infermera generalista que permetin a l'alumnat donar cures des d'una perspectiva integral considerant les implicacions familiars, socials i culturals."
"1740100727-1990","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254103&any_academic=2024_25&idioma=cat&modalitat=p","Aquesta assignatura tracta dels problemes de salut mes prevalents en la persona jove. Es considera imprescindible conèixer la realitat actual i els processos canviants que afecten la salut en aquesta etapa de la vida."
"1740100729-1991","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254006&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures.L'assignatura pretén introduir l’alumnat en els aspectes de comunicació i relació d’ajuda bàsics pel desenvolupament de la seva pràctica professional en relació a la persona, la família i el grup amb una perspectiva de cuidatge integral.La planificació de l’assignatura es realitzarà de manera sincrònica o asincrònica en funció de les circumstàncies del moment."
"1740100731-1992","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254010&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
Aquesta assignatura està pensada com una introducció a les aportacions que s’han fet des de l’antropologia a la comprensió dels processos de salut, malaltia i atenció, destacant el paper que juga la cultura en la forma d’entendre i construir les seves representacions."
"1740100734-1993","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254108&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
Conèixer la importància que té un bon estat nutricional en relació amb el manteniment de la salut i la prevenció de la malaltia. Així com la manera en què una aportació nutritiva adequat col•labora en el procés de millora d'algunes patologies. L'estudi introductori dels aliments, l'alimentació equilibrada, els factors socials i culturals que l'acompanyen. La consecució del consell dietètic més adequat en el marc de les cures integrades d'infermeria."
"1740100736-1994","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254110&any_academic=2024_25&idioma=cat&modalitat=p","Es tracta d’una assignatura obligatòria de caràcter pràctic clínic, que té com a objectiu que l’alumne desenvolupi competències en relació a tenir cura de les persones y família 

Al llarg de les diferents experiències, l’estudiant va capacitant-se progressivament per mobilitzar recursos que li permetin:
-analitzar i comprendre la situació de la persona en el context clínic.
-progressar en les habilitats clíniques enfocades al cuidatge 
-reflexionar sobre les seves pròpies vivències 
-madurar com a persones i com a professionals."
"1740100738-1995","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254107&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.La realització de la teràpia farmacològica té caràcter interdisciplinari, de manera que tots els professionals de la salut desenvolupin activitats complementàries amb tendència a millorar el rendiment del tractament farmacològic. Així, el professional d’infermeria per a poder ser eficaç, mitjançant l’ús dels coneixements i metodologia adequats, ha de plantejar-se uns objectius, activitats o adquisició d’habilitats relacionades amb aquest tema, com: 

• Administrar els fàrmacs segons les seves propietats. Seguir totes les observacions contingudes en la prescripció mèdica. 

• Valorar l’eficàcia del tractament, controlar les circumstàncies fisiològiques i fisiopatològiques que poden afectar-lo. 

• Valorar els senyals d’alarma indicatius de toxicitat lleu/greu. Posar en funcionament, si escau, els mecanismes d’urgències específics. 

• Analitzar les interaccions potencials clínicament significatives. 

• Prevenir la toxicitat del fàrmac per a incrementar la seguretat del pacient. Disminuir o alleujar les molèsties del tractament farmacològic; valorar i controlar les circumstàncies precipitants. 

• Informar al pacient, valorar els seus coneixements previs i el compliment del tractament prescrit."
"1740100741-1996","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254104&any_academic=2024_25&idioma=cat&modalitat=p","L'assignatura de l’ Adult té com a propòsit preparar els estudiants en l’atenció d’infermeria a l’adult amb problemes de salut en un primer nivell de complexitat. Es té en compte que la vida adulta cobreix una amplia gamma d’edats -des de la joventut fins a la vellesa- i que els problemes de salut prevalents, les causes, efectes, maneres d’afrontar-los i necessitats d’atenció, són diferents en relació a l’edat i la gravetat i complexitat de les situacions. En la línea d’allò que els estudiants han treballat en primer curs, el marc filosòfic i conceptual d’aquest programa és L’Escola Filosòfica del Cuidatge Humà amb un enfocament fenomenològic i constructivista de l’aprenentatge. Els temes s’organitzen en relació als problemes de salut més prevalents en la vida adulta, i integren coneixements relacionats amb l’ètica, la infermeria psicosocial, la infermeria comunitària, i la infermeria medicoquirúrgica. S’espera que els objectius, temes i escenaris que es plantegen cobreixin aquesta varietat de perspectives. També s’espera afavorir en l’estudiant el desenvolupament de coneixements, habilitats i actituds en l’atenció a l’adult i la família en un diàleg real entre edat, problemes de salut, situacions i escenaris. Programada com una assignatura anual, amb un total de 10 crèdits ECTS s'organitza en 54 hores de teoria, 28 de seminaris i 18 d'ABP."
"1740100743-1997","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254112&any_academic=2024_25&idioma=cat&modalitat=p","Es tracta d'una matèria obligatòria de caràcter pràctic-simulat que té com a propòsit preparar els estudiants en els procediments, valoracions i cures clíniques més habituals de la pràctica infermera. La recreació de situacions reals de la pràctica professional potencia l'aprenentatge de coneixements, habilitats i actituds que l'alumne ha d'adquirir abans d'entrar en contacte amb pacients i famílies. A més les pràctiques en laboratoris de simulació permeten a l'estudiant un aprenentatge progressiu de les competències clíniques en un entorn lliure de les tensions que produeixen les situacions reals. La recreació d'un entorn protegit permet a l'estudiant la possibilitat de fer les repeticions necessàries per adquirir l'habilitat."
"1740100745-1998","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254115&any_academic=2024_25&idioma=cat&modalitat=p","""Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures.”En aquesta assignatura s'analitzen els elements bàsics pel desenvolupament del treball de la infermera, de les unitats d'infermeria, dels centres i les seves relacions.
L'objectiu de tots serà la bona organització, la seguretat, l'eficiència i la flexibilitat.
També aportarà experiències i coneixements per que l'alumne pugui ser més conscient de la seva influència en la rendibilitat de tots els recursos que s'esmercen en l'àrea de la salut"
"1740100747-1999","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254105&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.
Aquesta és una assignatura que aborda els problemes de salut més prevalents de la persona gran sense perdre de vista la consideració del procés d'envelliment de la persona. Així mateix, considera la realitat actual vers l'envelliment i els diferents canvis que afecten aquesta etapa del cicle vital."
"1740100750-2000","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254117&any_academic=2024_25&idioma=cat&modalitat=p","En aquesta assignatura s'introdueix els estudiants en la metodologia quantitativa i qualitativa d'investigació aplicada a les ciències de la infermeria. Els continguts són la base essencial necessària per poder plantejar i desenvolupar un projecte d'investigació en recerca infermera aplicant el disseny, metodologia, tècniques de recollida d'informació i d'anàlisi més idònies. Es persegueix que el contingut combini un caire teòric i pràctic en context de seminaris i laboratoris. Així mateix, es pretén estimular l'anàlisi crítica de la literatura científica i proporcionar les eines bàsiques per difondre els resultats de la recerca en infermeria.
Les persones, a qualsevol instal·lació o edifici de la URV i de les Institucions Sanitàries on assisteixin, hauran de respectar les mesures d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de comprometre a complir aquestes mesures."
"1740100752-2001","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254114&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.Assignatura que pretén donar a conèixer diferents programes dirigits
a la protecció i promoció de la salut, i a la prevenció de la malaltia, així com les bases per a la confecció d'un Programa de Salut dirigit a una Comunitat concreta."
"1740100754-2002","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=18&ensenyament=1825&assignatura=18254113&any_academic=2024_25&idioma=cat&modalitat=p","Les persones, a qualsevol instal·lació o edifici de la URV i de les
Institucions Sanitàries on assisteixin, hauran de respectar les mesures
d’higiene i seguretat que es dictin en cada moment. L’estudiant s’ha de
comprometre a complir aquestes mesures.Les cures pal·liatives tenen com
a objectiu fomentar la promoció del confort i la qualitat de vida dels malalts
i familiars, mitjançant el control de símptomes, el suport emocional, la
comunicació emocional i el treball en equip."
