web-scraper-order,web-scraper-start-url,description
1740066819-162,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116721/guia_docent,Aquesta assignatura serà impartida per la Dra. Miriam Conde (miriam.conde@uib.es)
1740066825-163,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116927/guia_docent,Aquesta assignatura serà impartida per la Dra. Isabel Gutiérrez (lsabelgp@um.es) i el Dr. Víctor González
1740066832-164,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116722/guia_docent,Aquesta assignatura serà impartida per la Dra. Antònia Darder (antonia.darder@uib.es).
1740066839-165,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116809/guia_docent,Aquesta assignatura serà impartida per la Dra. Mireia Usart (mireia.usart@urv.cat)
1740066846-166,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116849/guia_docent,"A l'assignatura “Eines Digitals per a la Docència” es plantegen diferents marcs teòrics per orientar el disseny didàctic amb recursos i eines digitals. Es pren com a punt de partida la selecció i l'anàlisi de publicacions d'impacte sobre tecnologies digitals emergents com a via d'aproximació i coneixement a implementar-les en escenaris educatius formals o no formals al llarg de la vida. La competència de treball en equips interdisciplinaris ocupa una part important de la matèria amb un producte final col·laboratiu – un recurs educatiu obert – per al qual s'hauran de contemplar el Disseny Universal per a l'Aprenentatge, els Objectius de Desenvolupament Sostenible i les pedagogies emergents."
1740066853-167,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116769/guia_docent,Es tracta d'una assignatura optativa en la que s'estableixen els criteris per al disseny i desenvolupament de materials de formació digitals.
1740066860-168,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116850/guia_docent,Aquesta assignatura serà impartida per la Dra. Francisca Negre (xisca.negre@uib.es)
1740066866-169,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116847/guia_docent,"Aquesta assignatura pretén analitzar el fenomen de la innovació en l'àmbit educatiu i el seu desenvolupament i aplicació en projectes basats en l'ús de la tecnologia, de manera que permeti la millora en els resultats d'aquests projectes o la posada en marxa de nous.
Aquesta assignatura serà impartida per la Dra. Vanessa Esteve (vanessa.esteve@urv.cat)"
1740066873-170,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116726/guia_docent,"Aquesta assignatura serà impartida per les Dres. Bárbara de Benito, Isabel Gutierrez, i Maria del Mar Sanchez"
1740066880-171,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116846/guia_docent,"Assignatura vinculada al Treball Final de Màster i que supervisa el tutor.
Coordinadora UIB: Dra. Bárbara de Benito
(barbara.debenito@uib.es)
Coordinador UdL: Dr. Xavier Carrera
(carrera@pip.udl.cat)
Coordinadora UMU:  Dra. M.Paz Prendes
(pazprend@um.es)
Coordinadora URV: Dra. Mireia Usart
(mireia.usart@urv.cat)"
1740066886-172,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116848/guia_docent,Aquesta assignatura serà impartida per les Dres. Cinta Espuny (cinta.espuny@urv.cat) i Gemma Tur (gemma.tur@uib.es)
1740066892-173,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116725/guia_docent,Aquesta assignatura serà impartida pel Dr. Jordi Duch (jordi.duch@urv.cat)
1740066899-174,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116745/guia_docent,Aquesta assignatura serà impartida pel Dr. Jesús Salinas (jesus.salinas@uib.es).
1740066906-175,https://guiadocent.urv.cat/guido/public/centres/493/ensenyaments/3551/assignatures/116723/guia_docent,"Aquesta assignatura aborda l'estudi teòric pràctic de l'avaluació de mitjans i materials d'ensenyament. En concret, la matèria es divideix en dues parts, una primera que introdueix i tracta el concepte d'avaluació i estàndards, la importància de la qualitat en l'avaluació, les diferents etapes del procés d'avaluació d'un material educatiu i una segona part centrada en la identificació, revisió, categorització i disseny de criteris d'avaluació de materials educatius, tenint en compte diferents perspectives, tècniques, estratègies i instruments. Assignatura impartida per Enric Brescó (enric.bresco@udl.cat)"
1740066914-176,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116807/guia_docent,"En aquesta assignatura es desenvolupa tot el procès de recerca mitjançant el disseny d'un projecte i/o l'elaboració d'un treball de recerca. L'alumne mostra la seves competències en la realització, presentació i defensa d'un treball o un projecte de recerca. Així mateix, aplica la comunicació i difusió de resultats amb la presentació de la proposta d'un article científic en base al treball realitzat."
1740066921-177,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116803/guia_docent,"Aquesta assignatura pretén proporcionar les eines, tant a nivell teòric com pràctic, pròpies de la metodologia qualitativa aplicada a l’àmbit de la salut, així com aprofundir en les principals tècniques, formes de registre i instruments d’anàlisi que ens serviran de punt de partida per al disseny d’un projecte de recerca."
1740066928-178,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116820/guia_docent,"Aquesta és una assignatura sobre metodologia quantitativa de la recerca i d'anàlisi de dades quantitatives. En aquesta assignatura s'aborden procediments bàsics i avançats de l'anàlisi de dades amb la fulla de càlcul Excel. També es realitzaran exercicis amb el paquet estadístic SPSS, PSPP, Epidat i Jamovi"
1740066936-179,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116805/guia_docent,"Aquesta assignatura pretén introduir a l'alumne en la metodologia de la recerca en Infermeria des d'una perspectiva pràctica, principalment enfocada al disseny, i desenvolupament de projectes de recerca i a les diferents modalitats de comunicació de resultats a la comunitat científica. Per a això, es fomentarà la participació activa i el compromís dels alumnes en el desenvolupament pràctic dels continguts proposats."
1740066942-180,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116858/guia_docent,La ética del cuidatge es desenvolupa actualment en un context plural a banda de discursos de caràcter religiós o ideològic per aquesta raó podem parlar de ètica plural en un marc contextual com les relacions entre el professionals sanitaris i les persones que demanden atenció sanitària amb la finalitat de ser capaços de compartir les necessitats d'aquests i donar una atenció ètica adequada.
1740066947-181,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116806/guia_docent,Conèixer les aportacions de la Psicologia de la salut per poder-les aplicar en el treball d'infermeria a persones malaltes o sanes.
1740066953-182,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116774/guia_docent,"Actualment la societat canviant on vivim, on els coneixements son a l’abast de tothom, les infermeres en el nostre rol d’educadores (de futurs professionals, de persones sanes, de persones malaltes, etc.), hem de saber transmetre coneixements específics, ajudar a asimilar aprenentatges, a adquirir hàbits saludables, etc. És per això que hem de saber dissenyar, planificar i avaluar activitats docents adequades, adoptant metodologies i estratègies docents més actives i participatives on el protagonista passa a ser l’alumne i/o la persona a la qual va dirigida la ensenyança. En aquesta assignatura es pretén facilitar coneixements i eines que ens ajudin a aprofitar els recursos que actualment tenim disponibles per motivar i dinamitzar nous aprenentatges, en els quals adquireixen un paper fonamental les metodologies basades en les TIC, les xarxes socials i altres. Es tracta d’innovar i investigar en la pràctica de la docència i l’educació per poder avançar i comprovar l’eficàcia dels mètodes i estratègies utilitzades."
1740066960-183,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116859/guia_docent,"Aquesta assignatura té per objectiu introduir els mètodes estadístics avançats en la investigació en infermeria, proporcionant una base teòrica i pràctica per als i les estudiants del Màster.
Permetrà a l'alumnat:
- Integrar els fonaments de la Ciència de Dades en la investigació en infermeria. 
- Donar continuïtat i ampliar els continguts de l'assignatura 18615101 Investigació i Anàlisi Quantitativa.
- Desenvolupar i consolidar habilitats en l'ús d'eines estadístiques i software en Ciència de Dades, per poder-les aplicar en la manipulació i anàlisi de dades rellevants en infermeria.
- Implementar anàlisis estadístiques multivariants avançades, com la regressió, l'anàlisi de supervivència, l'anàlisi de fiabilitat i l'anàlisi factorial en el context d'investigacions en infermeria.
- Interpretar i comunicar resultats estadístics de manera correcta i precisa, tant per a audiències especialitzades com generals.
Aquests objectius cobreixen una àmplia gamma de competències i coneixements essencials per dur a terme una investigació en l'àmbit de la infermeria."
1740066966-184,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116775/guia_docent,"Aprofundir en aquells aspectes de la gestió i el lideratge que tenen més impacte en la realitat, a partir de la millora, la responsabilitat i la flexibilitat."
1740066972-185,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116736/guia_docent,"En aquesta assignatura es desenvolupen aspectes de recerca sobre la qualitat de vida de les persones en procés de malaltia, així com de les persones des d'un vessant de salut mental positiva.  L'alumne mostra la seves competències amb la realització de diferents tasques relacionades amb els continguts temàtics proposats."
1740066978-186,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116773/guia_docent,"A l’assignatura Investigació en Cultura i Cuidatge es relacionen dos conceptes que provenen de disciplines diferents però complementàries. D’una banda, el concepte de cultura, agafat de l’antropologia, es refereix a les creences, valors, símbols, estils de vida d’un grup particular que són apresos, practicats i transmesos de generació en generació com a normes de comportament a la vida. D’altra banda, cuidar és l’essencia i l’acte diferenciador de l’infermeria que permet a les persones mantenir o restablir la salut i el benestar, afrontar la malaltia, la discapacitat o la mort. Considerem la necessitat de reflexionar sobre el cuidatge proporcionat a persones d’altres cultures, i la necessitat de estar preparats/des i ser competents en el cuidatge de persones de diferents creences i maneres de viure. Tenint en compte això, a l’assignatura Cultura i cuidar, es pretén realitzar una anàlisi de diferents realitats culturals que ens permeti comprendre la significació del cuidatge que es facilita en cada sistema cultural. Així mateix, partint de la base que en el si d’una mateixa cultura es donen variacions en les representacions sobre la salut i la malaltia, pretenem revisar aquests successos tal com es manifesten en la nostra pròpia cultura. A tal fi, l’objectiu bàsic del curs seria proporcionar recursos teòrics i metodològics que apropin a l’alumne a la comprensió de diferents representacions culturals al voltant del procés salut/malaltia/atenció de manera que es fomenti l’adquisició d’eines per intentar donar resposta a les necessitats plantejades en el cuidatge transcultural."
1740066987-187,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116945/guia_docent,"La “Investigació aplicada en l’Educació per la Salut” forma part d’un currículum de formació superior. Això implica que tant els continguts com les activitats proposades estan orientats a millorar la pràctica professional de la infermeria. L’assignatura es centra en la utilització de la informació i les eines proporcionades per la metodologia educativa per a l’elaboració o programació de projectes d’Educació per la Salut.

L’Educació per la Salut és una experiència d’aprenentatge pluridimensional; per tant aquesta assignatura es basa en que tots aprenem i tots ensenyem, en la mesura que compartim mútuament tant les experiències professionals que tinguem com les reflexions teòriques i pràctiques que se’n poden derivar."
1740066994-188,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116855/guia_docent,Aquesta assignatura és una introducció als estudis de gènere i feministes en el camp de la salut. En el transcurs de les sessions es pretén que s'adquireixin les eines per a la reflexió teòrica i crítica emprant el gènere i el sistema sexe-gènere com a eix vertebrador.
1740067000-189,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116854/guia_docent,"Aquesta assignatura explora les demandes de salut a diferents àmbits de pràctica. Des d'una perspectiva de recerca assistencial, s'aborden i s'analitzen les respostes professionals a aquestes demandes i les seves formes."
1740067006-190,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116821/guia_docent,"La pràctica del professional d'infermeria és intensiva en informació, donant-se diferències notables amb altres professions, com ara la repercussió que les seves decisions poden tenir en la salut de les persones i l'accelerat ritme d'innovació científica a totes les disciplines relacionades. Aquesta assignatura es focalitza en aprendre a fer servir la informació com a recurs estratègic per l'autoaprenentatge i la generació de coneixement. Es desenvolupa de forma virtual, fent servir les TIC's."
1740067013-191,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116804/guia_docent,"La matèria es fonamenta en la presa de decisions orientades a la recerca de la salut i qualitat de vida de les persones/família, grup i comunitat, tot això comporta la compressió i apropiació dels processos que estan en joc en la construcció del coneixement a través de les principals corrents de pensament/ escoles, conceptes, filosofies, i mètodes, així com les lògiques que sustenten l’ acció del cuidatges d’infermeria."
1740067019-192,https://guiadocent.urv.cat/guido/public/centres/500/ensenyaments/3541/assignatures/116944/guia_docent,"Aquesta assignatura s’emmarca en el context de la bioètica, incloent altres aspectes més amplis relacionats a les investigacions biosanitàries. Partim de consideracions generals de la historia de la investigació, la creació dels comitès d'ètica en investigació i la importància de les normes de les bones pràctiques en investigació relacionat amb la bioètica, per arribar a qüestions ètiques de la pràctica de la investigació en el diferents perspectives en l’àmbit de la infermeria i el cuidatge."
1740067025-193,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116860/guia_docent,Aquesta assignatura s'imparteix a la Universitat de Bordeus.
1740067031-194,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116863/guia_docent,Aquesta assignatura s'imparteix a la Universitat de Bordeus.
1740067036-195,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116861/guia_docent,Aquesta assignatura s'imparteix a la Universitat de Bordeus.
1740067042-196,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116910/guia_docent,Aquesta assignatura s'imparteix a la Universitat de Bordeus.
1740067050-197,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116865/guia_docent,Aquesta assignatura s'imparteix a la Universitat de Bordeus.
1740067057-198,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116951/guia_docent,Aquesta assignatura s'imparteix a la Universitat de Bordeus.
1740067064-199,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116950/guia_docent,"Introdueix l'alumne en el fascinant món de l'escumós. Aquest producte té els índexs de creixement més grans de la indústria del vi. L'alumnat coneixerà els diferents mètodes utilitzats per elaborar vins escumosos, els avantatges i inconvenients de cadascun. A més, hi ha algunes característiques específiques d'aquests vins des del punt de vista de tast, viticultura, qüestions legals, etc. tots aquests temes es tractaran en aquest curs. En aquest curs també es realitzaran diverses sessions de tast. També s'impartirà una sessió de laboratori i un parell de sessions de pràctiques al celler de la Universitat"
1740067071-200,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116864/guia_docent,"La guia docent no està publicada en aquest idioma. 
Disculpeu les molèsties"
1740067077-201,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116903/guia_docent,"Aquest curs presenta la història i el patrimoni del vi a tot el món, des de l'antic fins al vell i el nou món del vi. També descriu les diferents regions vinícoles espanyoles i denominacions d'origen."
1740067083-202,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116909/guia_docent,"Aquesta assignatura aborda el disseny d'experiències per a diferents continguts i edats, a partir de recursos estables o actius intangibles, així com la diversitat d'eines d'interpretació per fer-ho possible."
1740067089-203,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116902/guia_docent,"El Màrqueting Turístic és essencial per a la promoció de destins com a experiències úniques i memorables. En un món globalitzat, la capacitat de segmentar i dissenyar estratègies efectives en el sector turístic és vital per a destacar en un mercat competitiu. Aquest curs fa la presentació, d'una banda, dels conceptes bàsics i claus del màrqueting turístic i les últimes tendències, i la importància que tenen tots els operadors per a una bona gestió de les destinacions turístiques i la seva imatge. I, per altra banda, els principis de gestió i estratègies de comercialització internacional del màrqueting del vi i la importància del brànding en el context turístic i enològic per a enfrontar els desafiaments actuals del sector. Amb l'objectiu final de comprendre i fomentar les connexions amb destinacions i productes enoturístics, i poder enfortir la indústria global del turisme i del vi."
1740067095-204,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116730/guia_docent,"Aquest curs està dissenyat per estudiants que no tenen una formació bàsica en el camp del turisme amb l'objectiu de garantir que tots els estudiants estiguin ben preparats per abordar temes més complexos i especialitzats en els estudis posteriors dins del programa WINTOUR. Al final del curs, els estudiants hauran adquirit una comprensió fonamental de l'activitat turística i els seus components clau, la capacitat d'analitzar i discutir conceptes i tendències turístiques bàsiques i una apreciació de les dimensions complexes, territorials i globals del turisme, així com els principals desafiaments als que han de fer front les destinacions turístiques."
1740067101-205,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116911/guia_docent,L'objectiu d'aquesta matèria és posar en pràctica en condicions reals de vinya i celler els coneixements adquirits en “Adaptació a l'enologia”.
1740067108-206,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116808/guia_docent,"Aquest curs explora la intrincada relació entre la geografia, la producció de vi, el desenvolupament local i el turisme. Els estudiants obtindran informació sobre com factors geogràfics com el clima, el sòl, el terreny i la topografia influeixen en les regions vinícoles, i com aquests factors modelen el desenvolupament local i l'experiència turística."
1740067113-207,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116731/guia_docent,"S'impartiran els coneixements necessaris per als alumnes que aprenguin tot el que es refereix a l'elaboració del vi. Controls de madurez, processos microbiològics, elaboració de vi blanc, elaboració de vi negre, elaboració de vi rosat, estabilització."
1740067119-208,https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3553/assignatures/116862/guia_docent,"Aquesta assignatura proporciona una introducció als aspectes multifacètics del màrqueting. Durant tres sessions, els estudiants exploraran el paper fonamental del màrqueting a la societat contemporània, traçant la seva evolució des de principis del segle XX. Es cobriran conceptes clau de màrqueting com els quatre Ps, la segmentació del mercat, les estratègies de segmentació, les tàctiques de posicionament i el desenvolupament d'un pla de màrqueting. Al final de l'assignatura, els estudiants tindran una comprensió bàsica dels principis del màrqueting."
1740067126-209,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/117241/guia_docent,"Aquesta assignatura ofereix una exploració profunda dels principis i pràctiques fonamentals del màrqueting. L'assignatura està dissenyada per oferir tant coneixements teòrics com habilitats pràctiques, preparant els estudiants per als desafiaments reals del màrqueting en un entorn empresarial. A través d'estudis de cas, projectes i sessions interactives, els estudiants obtindran una comprensió completa dels principis del màrqueting."
1740067132-210,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116779/guia_docent,"L’assignatura Principis d’Economia Aplicada ofereix una visió que combina teoria i pràctica per tal d’entendre les característiques, macromagnituds i importància de l’activitat econòmica.Concretament, es presenten els principals trets que caracteritzen les economies modernes, tant pel que fa als sectors d’activitat en què aquestes s’estructuren, com a les institucions que les regeixen. Cal destacar que l’enfocament de l’assignatura és eminentment pràctic, ja que al marge de la caracterització teòrica de cadascun dels temes, els alumnes utilitzen una part important del temps de treball en buscar informació econòmica, processar-la i confeccionar treballs i exercicis."
1740067142-211,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116875/guia_docent,Introducció als conceptes d'empresa i empresari. Aproximació a les àrees funcionals: conceptes i mètodes inicials. Ubicar l'empresa en un entorn on la competitivitat és determinant a l'hora de prendre decisions.
1740067149-212,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116964/guia_docent,Desenvolupament d'eines matemàtiques d'optimització per a la presa de decisions quantitatives.
1740067155-213,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116895/guia_docent,"La macroeconomia planteja l'estudi del funcionament de l'economia d'un país i dels efectes de la política econòmica. Els estudiants han d'aprendre a analitzar l'economia real utilitzant les eines i els models presentats durant el curs. La formació rebuda en aquesta assignatura serveix per seguir la informació econòmica en els mitjans de comunicació, per contextualitzar i entendre les qüestions bàsiques de la conjuntura econòmica i per valorar les diferents opcions en els debats de política macroeconòmica."
1740067160-214,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116874/guia_docent,"Aquesta assignatura és altament abstracta i requereix haver assolit coneixements d'Introducció a la Comptabilitat, així com coneixements bàsics de matemàtica financera. L'objectiu principal d'aquest curs consisteix a profunditzar en el coneixement del PGC, en aspectes tals com: immobilitzat material, inversions immobiliàries i immobilitzat intangible, actius i passius financers, provisions, càlcul i comptabilització de l'Impost de Societats i elaboració dels comptes anuals. S'aprofundeix en cadascun dels apartats del temari amb casos pràctics que facin entenedors els conceptes teòrics."
1740067166-215,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116963/guia_docent,Desenvolupament de les eines algebraiques i d'anàlisi real necessàries per a l'ensenyament.
1740067172-216,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116793/guia_docent,"La comptabilitat explica els fets que afecten el patrimoni, el resultat i la tresoreria de l'empresa. És un llenguatge comú que té per objectiu permetre a diferents perfils d'usuaris prendre decisions relacionades amb l'empresa utilitzant la informació de qualitat que els ofereix la seva comptabilitat. El graduat en ADE, en FIC i en Economia necessita conèixer i aplicar aquest llenguatge comú per a realitzar amb èxit la seva activitat professional. Aquesta assignatura desenvolupa les competències bàsiques d'aquesta disciplina."
1740067178-217,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116894/guia_docent,"L'assignatura proporciona els coneixements fonamentals de la teoria econòmica, en particular del comportament dels mercats i dels agents econòmics."
1740067183-218,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116780/guia_docent,"Aprendre a ordenar la informació econòmica per a aprofitar-la millor i per seleccionar les mesures més representatives per descriure-la. Contingut: Estadística descriptiva, anàlisi de la regressió, números índexs i taxes de variació"
1740067190-219,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3544/assignatures/116794/guia_docent,"L'objectiu de l'assignatura consisteix en entendre el concepte de Dret mercantil, d'empresari i d'empresa. A la primera part de l'assignatura, s'analitza la figura de l'empresari individual, el Dret de la competència i la propietat industrial. A la segona part de l'assignatura s'aborda el concepte d'empresari social."
1740067196-220,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/117621/guia_docent,"Aquesta assignatura ofereix una exploració profunda dels principis i pràctiques fonamentals del màrqueting. L'assignatura està dissenyada per oferir tant coneixements teòrics com habilitats pràctiques, preparant els estudiants per als desafiaments reals del màrqueting en un entorn empresarial. A través d'estudis de cas, projectes i sessions interactives, els estudiants obtindran una comprensió completa dels principis del màrqueting."
1740067201-221,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116877/guia_docent,"L’assignatura Principis d’Economia Aplicada ofereix una visió que combina teoria i pràctica per tal d’entendre les característiques, macromagnituds i importància de l’activitat econòmica.Concretament, es presenten els principals trets que caracteritzen les economies modernes, tant pel que fa als sectors d’activitat en què aquestes s’estructuren, com a les institucions que les regeixen. Cal destacar que l’enfocament de l’assignatura és eminentment pràctic, ja que al marge de la caracterització teòrica de cadascun dels temes, els alumnes utilitzen una part important del temps de treball en buscar informació econòmica, processar-la i confeccionar treballs i exercicis."
1740067207-222,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116967/guia_docent,Introducció als conceptes d'empresa i empresari. Aproximació a les àrees funcionals: conceptes i mètodes inicials. Ubicar l'empresa en un entorn on la competitivitat és determinant a l'hora de prendre decisions.
1740067213-223,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116899/guia_docent,Desenvolupament d'eines matemàtiques d'optimització per a la presa de decisions quantitatives.
1740067219-224,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116796/guia_docent,"La macroeconomia planteja l'estudi del funcionament de l'economia d'un país i dels efectes de la política econòmica. Els estudiants han d'aprendre a analitzar l'economia real utilitzant les eines i els models presentats durant el curs. La formació rebuda en aquesta assignatura serveix per seguir la informació econòmica en els mitjans de comunicació, per contextualitzar i entendre les qüestions bàsiques de la conjuntura econòmica i per valorar les diferents opcions en els debats de política macroeconòmica."
1740067225-225,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116898/guia_docent,"Aquesta assignatura és altament abstracta i requereix haver assolit coneixements d'Introducció a la Comptabilitat, així com coneixements bàsics de matemàtica financera. L'objectiu principal d'aquest curs consisteix a profunditzar en el coneixement del PGC, en aspectes tals com: immobilitzat material, inversions immobiliàries i immobilitzat intangible, actius i passius financers, provisions, càlcul i comptabilització de l'Impost de Societats i elaboració dels comptes anuals. S'aprofundeix en cadascun dels apartats del temari amb casos pràctics que facin entenedors els conceptes teòrics."
1740067231-226,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116920/guia_docent,Desenvolupament de les eines algebraiques i d'anàlisi real necessàries per a l'ensenyament.
1740067236-227,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116897/guia_docent,"La comptabilitat explica els fets que afecten el patrimoni, el resultat i la tresoreria de l'empresa. És un llenguatge comú que té per objectiu permetre a diferents perfils d'usuaris prendre decisions relacionades amb l'empresa utilitzant la informació de qualitat que els ofereix la seva comptabilitat. El graduat en ADE, en FIC i en Economia necessita conèixer i aplicar aquest llenguatge comú per a realitzar amb èxit la seva activitat professional. Aquesta assignatura desenvolupa les competències bàsiques d'aquesta disciplina."
1740067243-228,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116919/guia_docent,"L'assignatura proporciona els coneixements fonamentals de la teoria econòmica, en particular del comportament dels mercats i dels agents econòmics."
1740067249-229,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116878/guia_docent,"Aprendre a ordenar la informació econòmica per a aprofitar-la millor i per seleccionar les mesures més representatives per descriure-la. Contingut: Estadística descriptiva, anàlisi de la regressió, números índexs i taxes de variació"
1740067255-230,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3552/assignatures/116921/guia_docent,"L'objectiu de l'assignatura consisteix en entendre el concepte de Dret mercantil, d'empresari i d'empresa. A la primera part de l'assignatura, s'analitza la figura de l'empresari individual, el Dret de la competència i la propietat industrial. A la segona part de l'assignatura s'aborda el concepte d'empresari social."
1740067266-231,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3545/assignatures/117284/guia_docent,"Aquesta matèria aborda la formació de l'economia industrial des dels seus orígens (segle XVIII) a l'actualitat. En diferencia els trets respecte d'altres realitats econòmiques, analitza la seva evolució i planteja les problemàtiques que ha hagut de patir al llarg del temps, les solucions aportades i els reptes de futur des d'aquesta perspectiva."
1740067272-232,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3545/assignatures/116876/guia_docent,"L’assignatura Principis d’Economia Aplicada ofereix una visió que combina teoria i pràctica per tal d’entendre les característiques, macromagnituds i importància de l’activitat econòmica.Concretament, es presenten els principals trets que caracteritzen les economies modernes, tant pel que fa als sectors d’activitat en què aquestes s’estructuren, com a les institucions que les regeixen. Cal destacar que l’enfocament de l’assignatura és eminentment pràctic, ja que al marge de la caracterització teòrica de cadascun dels temes, els alumnes utilitzen una part important del temps de treball en buscar informació econòmica, processar-la i confeccionar treballs i exercicis."
1740067283-233,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3545/assignatures/116757/guia_docent,Introducció als conceptes d'empresa i empresari. Aproximació a les àrees funcionals: conceptes i mètodes inicials. Ubicar l'empresa en un entorn on la competitivitat és determinant a l'hora de prendre decisions.
1740067290-234,https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3545/assignatures/116795/guia_docent,Desenvolupament d'eines matemàtiques d'optimització per a la presa de decisions quantitatives.
